,Label
15136,0
15137,9
15138,0
15139,0
15140,0
15141,0
15142,0
15143,0
15144,0
15145,0
15146,0
15147,0
15148,0
15149,0
15150,0
15151,0
15152,0
15153,0
15154,0
15155,7
15156,0
15157,0
15158,0
15159,0
15160,0
15161,0
15162,0
15163,0
15164,4
15165,0
15166,0
15167,0
15168,2
15169,9
15170,8
15171,0
15172,7
15173,0
15174,8
15175,0
15176,0
15177,7
15178,9
15179,3
15180,7
15181,0
15182,0
15183,9
15184,0
15185,0
15186,0
15187,0
15188,0
15189,0
15190,0
15191,0
15192,8
15193,0
15194,0
15195,0
15196,0
15197,5
15198,0
15199,8
15200,0
15201,0
15202,0
15203,0
15204,0
15205,0
15206,0
15207,7
15208,1
15209,0
15210,9
15211,0
15212,2
15213,0
15214,0
15215,0
15216,0
15217,0
15218,0
15219,0
15220,0
15221,0
15222,0
15223,0
15224,0
15225,7
15226,0
15227,0
15228,0
15229,8
15230,0
15231,0
15232,0
15233,0
15234,0
15235,8
15236,8
15237,2
15238,0
15239,7
15240,0
15241,0
15242,0
15243,0
15244,2
15245,0
15246,0
15247,8
15248,7
15249,3
15250,0
15251,0
15252,9
15253,0
15254,0
15255,0
15256,8
15257,8
15258,0
15259,9
15260,0
15261,8
15262,0
15263,0
15264,0
15265,1
15266,1
15267,2
15268,0
15269,0
15270,0
15271,0
15272,3
15273,0
15274,9
15275,0
15276,0
15277,1
15278,0
15279,1
15280,0
15281,0
15282,7
15283,0
15284,0
15285,5
15286,0
15287,0
15288,7
15289,0
15290,0
15291,0
15292,0
15293,0
15294,0
15295,0
15296,0
15297,4
15298,0
15299,0
15300,7
15301,0
15302,0
15303,0
15304,0
15305,0
15306,0
15307,0
15308,0
15309,1
15310,0
15311,8
15312,0
15313,0
15314,0
15315,0
15316,0
15317,0
15318,0
15319,0
15320,0
15321,0
15322,7
15323,0
15324,7
15325,0
15326,0
15327,0
15328,0
15329,9
15330,0
15331,0
15332,0
15333,8
15334,0
15335,0
15336,0
15337,1
15338,0
15339,0
15340,0
15341,0
15342,0
15343,0
15344,0
15345,0
15346,0
15347,0
15348,0
15349,0
15350,0
15351,0
15352,0
15353,7
15354,0
15355,1
15356,0
15357,0
15358,7
15359,4
15360,0
15361,0
15362,0
15363,1
15364,4
15365,0
15366,1
15367,0
15368,5
15369,0
15370,8
15371,0
15372,0
15373,0
15374,0
15375,0
15376,7
15377,0
15378,4
15379,0
15380,1
15381,0
15382,1
15383,9
15384,0
15385,8
15386,0
15387,7
15388,0
15389,0
15390,2
15391,0
15392,0
15393,3
15394,0
15395,0
15396,2
15397,0
15398,7
15399,9
15400,0
15401,3
15402,0
15403,0
15404,0
15405,0
15406,0
15407,0
15408,0
15409,0
15410,8
15411,4
15412,0
15413,2
15414,0
15415,0
15416,0
15417,3
15418,0
15419,4
15420,0
15421,5
15422,0
15423,0
15424,0
15425,0
15426,0
15427,0
15428,0
15429,0
15430,0
15431,0
15432,0
15433,0
15434,7
15435,1
15436,0
15437,4
15438,0
15439,0
15440,0
15441,0
15442,0
15443,0
15444,0
15445,0
15446,0
15447,0
15448,5
15449,0
15450,0
15451,0
15452,0
15453,0
15454,0
15455,8
15456,0
15457,0
15458,0
15459,0
15460,7
15461,0
15462,7
15463,0
15464,0
15465,7
15466,7
15467,0
15468,0
15469,0
15470,0
15471,4
15472,0
15473,0
15474,1
15475,5
15476,7
15477,9
15478,0
15479,0
15480,0
15481,0
15482,0
15483,4
15484,0
15485,0
15486,0
15487,0
15488,0
15489,0
15490,0
15491,1
15492,0
15493,0
15494,0
15495,7
15496,0
15497,0
15498,2
15499,4
15500,3
15501,0
15502,0
15503,0
15504,7
15505,0
15506,0
15507,0
15508,0
15509,0
15510,0
15511,0
15512,4
15513,0
15514,0
15515,0
15516,0
15517,7
15518,0
15519,1
15520,0
15521,5
15522,7
15523,0
15524,0
15525,3
15526,0
15527,7
15528,0
15529,7
15530,0
15531,0
15532,1
15533,0
15534,0
15535,0
15536,9
15537,8
15538,1
15539,0
15540,0
15541,7
15542,7
15543,8
15544,0
15545,3
15546,1
15547,0
15548,0
15549,0
15550,2
15551,0
15552,7
15553,0
15554,0
15555,0
15556,0
15557,0
15558,8
15559,0
15560,8
15561,2
15562,0
15563,1
15564,0
15565,8
15566,0
15567,0
15568,0
15569,8
15570,4
15571,9
15572,2
15573,0
15574,8
15575,0
15576,7
15577,0
15578,0
15579,0
15580,7
15581,0
15582,0
15583,4
15584,4
15585,2
15586,0
15587,0
15588,0
15589,7
15590,7
15591,0
15592,7
15593,0
15594,1
15595,7
15596,4
15597,0
15598,0
15599,0
15600,0
15601,0
15602,0
15603,0
15604,0
15605,7
15606,0
15607,0
15608,4
15609,0
15610,0
15611,7
15612,0
15613,0
15614,8
15615,7
15616,0
15617,4
15618,0
15619,0
15620,0
15621,0
15622,0
15623,6
15624,8
15625,8
15626,9
15627,0
15628,0
15629,0
15630,4
15631,8
15632,8
15633,0
15634,7
15635,0
15636,4
15637,0
15638,0
15639,0
15640,0
15641,0
15642,4
15643,2
15644,0
15645,2
15646,0
15647,0
15648,0
15649,0
15650,0
15651,0
15652,0
15653,0
15654,0
15655,0
15656,2
15657,0
15658,8
15659,0
15660,0
15661,0
15662,0
15663,7
15664,8
15665,1
15666,0
15667,7
15668,0
15669,8
15670,0
15671,0
15672,0
15673,0
15674,5
15675,0
15676,7
15677,0
15678,0
15679,0
15680,0
15681,0
15682,0
15683,0
15684,0
15685,0
15686,0
15687,4
15688,0
15689,0
15690,1
15691,0
15692,2
15693,8
15694,8
15695,7
15696,0
15697,0
15698,0
15699,7
15700,0
15701,0
15702,8
15703,8
15704,4
15705,4
15706,0
15707,7
15708,8
15709,0
15710,0
15711,0
15712,4
15713,0
15714,0
15715,3
15716,0
15717,0
15718,0
15719,4
15720,0
15721,2
15722,1
15723,0
15724,0
15725,7
15726,0
15727,0
15728,9
15729,0
15730,0
15731,0
15732,0
15733,7
15734,0
15735,1
15736,0
15737,8
15738,1
15739,0
15740,3
15741,0
15742,0
15743,8
15744,0
15745,0
15746,0
15747,0
15748,0
15749,0
15750,5
15751,0
15752,0
15753,0
15754,0
15755,5
15756,0
15757,0
15758,0
15759,0
15760,0
15761,0
15762,4
15763,9
15764,8
15765,1
15766,0
15767,8
15768,8
15769,0
15770,0
15771,4
15772,0
15773,8
15774,0
15775,8
15776,0
15777,0
15778,8
15779,0
15780,0
15781,0
15782,0
15783,0
15784,0
15785,4
15786,1
15787,8
15788,0
15789,3
15790,0
15791,0
15792,7
15793,8
15794,0
15795,0
15796,7
15797,8
15798,0
15799,0
15800,1
15801,3
15802,0
15803,0
15804,8
15805,3
15806,0
15807,1
15808,7
15809,0
15810,0
15811,0
15812,0
15813,0
15814,8
15815,4
15816,8
15817,0
15818,0
15819,0
15820,1
15821,9
15822,0
15823,0
15824,2
15825,0
15826,0
15827,0
15828,4
15829,0
15830,0
15831,0
15832,0
15833,0
15834,0
15835,0
15836,9
15837,2
15838,5
15839,2
15840,0
15841,4
15842,8
15843,0
15844,0
15845,0
15846,0
15847,0
15848,0
15849,7
15850,0
15851,0
15852,0
15853,0
15854,7
15855,9
15856,8
15857,0
15858,8
15859,0
15860,0
15861,0
15862,0
15863,8
15864,7
15865,0
15866,0
15867,0
15868,0
15869,4
15870,0
15871,0
15872,0
15873,4
15874,0
15875,0
15876,7
15877,0
15878,0
15879,0
15880,0
15881,2
15882,4
15883,0
15884,0
15885,4
15886,7
15887,1
15888,0
15889,0
15890,0
15891,0
15892,0
15893,4
15894,1
15895,0
15896,0
15897,8
15898,0
15899,0
15900,1
15901,2
15902,5
15903,0
15904,0
15905,0
15906,0
15907,0
15908,0
15909,0
15910,0
15911,0
15912,0
15913,0
15914,7
15915,8
15916,4
15917,7
15918,0
15919,0
15920,0
15921,0
15922,8
15923,0
15924,0
15925,4
15926,8
15927,2
15928,4
15929,0
15930,0
15931,1
15932,0
15933,0
15934,4
15935,0
15936,0
15937,0
15938,9
15939,0
15940,7
15941,4
15942,5
15943,0
15944,0
15945,0
15946,0
15947,0
15948,0
15949,0
15950,0
15951,0
15952,5
15953,0
15954,8
15955,8
15956,7
15957,0
15958,0
15959,0
15960,0
15961,0
15962,0
15963,0
15964,3
15965,2
15966,0
15967,0
15968,0
15969,0
15970,8
15971,0
15972,4
15973,0
15974,0
15975,8
15976,4
15977,7
15978,0
15979,1
15980,0
15981,0
15982,8
15983,0
15984,0
15985,1
15986,3
15987,0
15988,0
15989,2
15990,4
15991,0
15992,0
15993,0
15994,0
15995,0
15996,0
15997,0
15998,4
15999,2
16000,0
16001,4
16002,0
16003,0
16004,8
16005,8
16006,1
16007,0
16008,0
16009,8
16010,0
16011,0
16012,7
16013,4
16014,0
16015,0
16016,4
16017,9
16018,0
16019,7
16020,0
16021,0
16022,0
16023,0
16024,0
16025,0
16026,0
16027,0
16028,0
16029,0
16030,0
16031,7
16032,8
16033,0
16034,0
16035,0
16036,0
16037,0
16038,2
16039,0
16040,0
16041,0
16042,4
16043,4
16044,1
16045,0
16046,0
16047,0
16048,0
16049,1
16050,0
16051,0
16052,0
16053,0
16054,0
16055,0
16056,0
16057,1
16058,3
16059,0
16060,0
16061,2
16062,2
16063,0
16064,7
16065,0
16066,0
16067,7
16068,0
16069,0
16070,0
16071,2
16072,3
16073,0
16074,0
16075,0
16076,0
16077,0
16078,0
16079,4
16080,0
16081,0
16082,0
16083,0
16084,0
16085,0
16086,8
16087,2
16088,0
16089,7
16090,7
16091,0
16092,0
16093,0
16094,0
16095,0
16096,9
16097,8
16098,0
16099,0
16100,1
16101,8
16102,0
16103,7
16104,8
16105,0
16106,0
16107,0
16108,0
16109,0
16110,0
16111,0
16112,0
16113,0
16114,7
16115,7
16116,0
16117,0
16118,0
16119,0
16120,7
16121,0
16122,0
16123,3
16124,0
16125,7
16126,0
16127,0
16128,8
16129,0
16130,7
16131,0
16132,2
16133,9
16134,4
16135,0
16136,0
16137,0
16138,1
16139,0
16140,0
16141,8
16142,4
16143,8
16144,0
16145,0
16146,3
16147,0
16148,0
16149,0
16150,2
16151,0
16152,0
16153,0
16154,6
16155,0
16156,0
16157,9
16158,0
16159,0
16160,0
16161,0
16162,0
16163,9
16164,4
16165,8
16166,0
16167,8
16168,1
16169,7
16170,0
16171,7
16172,0
16173,4
16174,0
16175,0
16176,0
16177,0
16178,0
16179,0
16180,0
16181,0
16182,0
16183,1
16184,0
16185,0
16186,4
16187,1
16188,0
16189,0
16190,7
16191,0
16192,0
16193,0
16194,0
16195,0
16196,0
16197,2
16198,0
16199,0
16200,0
16201,0
16202,0
16203,0
16204,0
16205,0
16206,0
16207,0
16208,0
16209,7
16210,0
16211,0
16212,0
16213,0
16214,0
16215,7
16216,7
16217,0
16218,8
16219,0
16220,0
16221,8
16222,1
16223,0
16224,0
16225,4
16226,4
16227,8
16228,0
16229,0
16230,0
16231,0
16232,0
16233,0
16234,7
16235,4
16236,0
16237,3
16238,0
16239,8
16240,5
16241,0
16242,7
16243,7
16244,0
16245,0
16246,0
16247,7
16248,0
16249,7
16250,0
16251,4
16252,0
16253,0
16254,1
16255,0
16256,0
16257,9
16258,0
16259,7
16260,0
16261,2
16262,9
16263,0
16264,8
16265,0
16266,0
16267,0
16268,0
16269,0
16270,0
16271,0
16272,7
16273,0
16274,0
16275,0
16276,0
16277,0
16278,7
16279,0
16280,0
16281,0
16282,0
16283,0
16284,0
16285,0
16286,0
16287,8
16288,0
16289,8
16290,0
16291,0
16292,0
16293,0
16294,0
16295,0
16296,0
16297,0
16298,4
16299,0
16300,4
16301,1
16302,0
16303,0
16304,4
16305,0
16306,7
16307,0
16308,0
16309,0
16310,1
16311,7
16312,0
16313,0
16314,2
16315,0
16316,0
16317,0
16318,0
16319,0
16320,3
16321,0
16322,0
16323,0
16324,0
16325,9
16326,0
16327,0
16328,0
16329,1
16330,0
16331,0
16332,0
16333,0
16334,0
16335,0
16336,0
16337,0
16338,0
16339,0
16340,0
16341,8
16342,0
16343,0
16344,0
16345,0
16346,0
16347,0
16348,0
16349,0
16350,0
16351,0
16352,0
16353,0
16354,0
16355,0
16356,0
16357,0
16358,0
16359,0
16360,0
16361,0
16362,8
16363,0
16364,0
16365,0
16366,0
16367,0
16368,0
16369,0
16370,1
16371,8
16372,0
16373,4
16374,8
16375,0
16376,7
16377,0
16378,0
16379,0
16380,0
16381,0
16382,8
16383,0
16384,0
16385,5
16386,0
16387,8
16388,8
16389,0
16390,0
16391,0
16392,0
16393,2
16394,0
16395,7
16396,0
16397,0
16398,0
16399,0
16400,8
16401,1
16402,4
16403,4
16404,2
16405,7
16406,0
16407,0
16408,0
16409,7
16410,0
16411,7
16412,7
16413,0
16414,0
16415,8
16416,0
16417,0
16418,0
16419,0
16420,9
16421,0
16422,0
16423,0
16424,4
16425,0
16426,0
16427,0
16428,8
16429,4
16430,8
16431,0
16432,0
16433,0
16434,0
16435,0
16436,0
16437,0
16438,0
16439,0
16440,0
16441,0
16442,0
16443,0
16444,0
16445,0
16446,0
16447,8
16448,0
16449,8
16450,0
16451,2
16452,0
16453,0
16454,7
16455,0
16456,0
16457,8
16458,8
16459,1
16460,0
16461,4
16462,0
16463,0
16464,0
16465,0
16466,0
16467,0
16468,3
16469,0
16470,0
16471,0
16472,0
16473,0
16474,0
16475,0
16476,0
16477,0
16478,2
16479,4
16480,0
16481,0
16482,0
16483,0
16484,2
16485,0
16486,4
16487,7
16488,8
16489,0
16490,0
16491,0
16492,0
16493,0
16494,0
16495,7
16496,0
16497,0
16498,0
16499,4
16500,0
16501,2
16502,0
16503,7
16504,0
16505,0
16506,0
16507,0
16508,0
16509,0
16510,2
16511,0
16512,0
16513,0
16514,0
16515,0
16516,0
16517,4
16518,0
16519,8
16520,8
16521,2
16522,0
16523,0
16524,2
16525,0
16526,0
16527,0
16528,0
16529,0
16530,0
16531,0
16532,1
16533,0
16534,0
16535,0
16536,4
16537,0
16538,0
16539,8
16540,0
16541,0
16542,0
16543,4
16544,0
16545,0
16546,0
16547,0
16548,4
16549,1
16550,0
16551,7
16552,0
16553,4
16554,8
16555,3
16556,0
16557,0
16558,0
16559,2
16560,8
16561,8
16562,0
16563,0
16564,7
16565,0
16566,0
16567,4
16568,8
16569,4
16570,0
16571,0
16572,0
16573,8
16574,0
16575,0
16576,0
16577,0
16578,0
16579,0
16580,0
16581,0
16582,0
16583,0
16584,7
16585,0
16586,7
16587,8
16588,0
16589,0
16590,0
16591,0
16592,0
16593,1
16594,0
16595,0
16596,0
16597,7
16598,0
16599,0
16600,0
16601,0
16602,0
16603,7
16604,0
16605,8
16606,0
16607,0
16608,0
16609,0
16610,7
16611,0
16612,0
16613,4
16614,8
16615,0
16616,0
16617,0
16618,8
16619,0
16620,0
16621,0
16622,8
16623,0
16624,9
16625,0
16626,0
16627,0
16628,0
16629,0
16630,0
16631,0
16632,4
16633,0
16634,0
16635,0
16636,0
16637,0
16638,2
16639,0
16640,0
16641,0
16642,3
16643,0
16644,0
16645,0
16646,0
16647,0
16648,4
16649,0
16650,0
16651,0
16652,0
16653,1
16654,1
16655,4
16656,0
16657,0
16658,4
16659,4
16660,0
16661,0
16662,0
16663,8
16664,1
16665,4
16666,0
16667,4
16668,0
16669,1
16670,0
16671,0
16672,7
16673,0
16674,0
16675,8
16676,0
16677,0
16678,8
16679,0
16680,0
16681,0
16682,8
16683,7
16684,0
16685,0
16686,0
16687,9
16688,0
16689,0
16690,4
16691,0
16692,1
16693,5
16694,0
16695,0
16696,7
16697,0
16698,0
16699,0
16700,0
16701,0
16702,0
16703,2
16704,0
16705,0
16706,0
16707,0
16708,7
16709,0
16710,0
16711,8
16712,0
16713,3
16714,0
16715,0
16716,0
16717,8
16718,0
16719,0
16720,9
16721,0
16722,0
16723,9
16724,0
16725,0
16726,0
16727,0
16728,0
16729,0
16730,0
16731,0
16732,0
16733,2
16734,0
16735,0
16736,0
16737,4
16738,0
16739,0
16740,0
16741,0
16742,4
16743,4
16744,0
16745,7
16746,0
16747,7
16748,8
16749,0
16750,0
16751,0
16752,0
16753,4
16754,8
16755,4
16756,0
16757,0
16758,0
16759,0
16760,3
16761,0
16762,0
16763,8
16764,0
16765,9
16766,0
16767,9
16768,0
16769,0
16770,4
16771,0
16772,0
16773,0
16774,0
16775,4
16776,0
16777,0
16778,0
16779,0
16780,8
16781,0
16782,0
16783,7
16784,1
16785,8
16786,7
16787,0
16788,9
16789,0
16790,0
16791,4
16792,0
16793,7
16794,1
16795,0
16796,0
16797,0
16798,0
16799,1
16800,0
16801,1
16802,0
16803,0
16804,4
16805,0
16806,0
16807,0
16808,4
16809,0
16810,0
16811,3
16812,0
16813,0
16814,7
16815,4
16816,0
16817,0
16818,1
16819,0
16820,1
16821,0
16822,0
16823,0
16824,1
16825,1
16826,2
16827,3
16828,8
16829,0
16830,0
16831,0
16832,4
16833,0
16834,8
16835,0
16836,2
16837,1
16838,4
16839,4
16840,0
16841,0
16842,0
16843,0
16844,7
16845,0
16846,0
16847,0
16848,7
16849,1
16850,0
16851,0
16852,4
16853,8
16854,9
16855,0
16856,9
16857,0
16858,8
16859,0
16860,0
16861,0
16862,9
16863,0
16864,0
16865,7
16866,1
16867,0
16868,0
16869,0
16870,0
16871,0
16872,0
16873,0
16874,0
16875,0
16876,0
16877,0
16878,0
16879,0
16880,8
16881,7
16882,0
16883,0
16884,0
16885,0
16886,0
16887,0
16888,0
16889,0
16890,8
16891,0
16892,0
16893,0
16894,8
16895,0
16896,0
16897,0
16898,0
16899,0
16900,8
16901,0
16902,0
16903,0
16904,0
16905,0
16906,0
16907,0
16908,1
16909,0
16910,8
16911,0
16912,8
16913,0
16914,0
16915,7
16916,1
16917,0
16918,0
16919,0
16920,0
16921,0
16922,0
16923,4
16924,0
16925,0
16926,4
16927,0
16928,3
16929,0
16930,8
16931,8
16932,0
16933,7
16934,0
16935,0
16936,0
16937,0
16938,8
16939,7
16940,7
16941,4
16942,0
16943,0
16944,0
16945,0
16946,0
16947,0
16948,8
16949,0
16950,0
16951,0
16952,8
16953,3
16954,0
16955,0
16956,1
16957,0
16958,0
16959,0
16960,0
16961,0
16962,0
16963,0
16964,0
16965,0
16966,0
16967,0
16968,0
16969,0
16970,7
16971,0
16972,0
16973,0
16974,2
16975,0
16976,0
16977,0
16978,0
16979,0
16980,0
16981,7
16982,0
16983,1
16984,0
16985,4
16986,0
16987,0
16988,0
16989,1
16990,1
16991,0
16992,0
16993,0
16994,0
16995,7
16996,8
16997,0
16998,0
16999,0
17000,0
17001,0
17002,4
17003,0
17004,0
17005,7
17006,0
17007,0
17008,0
17009,0
17010,0
17011,0
17012,8
17013,0
17014,0
17015,0
17016,0
17017,0
17018,0
17019,7
17020,0
17021,1
17022,1
17023,0
17024,0
17025,0
17026,0
17027,0
17028,0
17029,0
17030,4
17031,0
17032,0
17033,0
17034,0
17035,0
17036,8
17037,0
17038,9
17039,0
17040,0
17041,0
17042,8
17043,2
17044,4
17045,0
17046,0
17047,0
17048,0
17049,0
17050,0
17051,7
17052,0
17053,0
17054,0
17055,2
17056,0
17057,7
17058,7
17059,7
17060,0
17061,7
17062,4
17063,7
17064,8
17065,0
17066,0
17067,0
17068,0
17069,0
17070,0
17071,8
17072,9
17073,0
17074,1
17075,0
17076,0
17077,1
17078,0
17079,0
17080,0
17081,0
17082,0
17083,8
17084,0
17085,0
17086,0
17087,2
17088,7
17089,0
17090,3
17091,0
17092,0
17093,8
17094,0
17095,4
17096,0
17097,8
17098,0
17099,0
17100,0
17101,0
17102,0
17103,0
17104,4
17105,0
17106,0
17107,0
17108,0
17109,7
17110,9
17111,0
17112,0
17113,7
17114,7
17115,0
17116,0
17117,0
17118,0
17119,0
17120,0
17121,7
17122,8
17123,0
17124,0
17125,0
17126,0
17127,0
17128,0
17129,7
17130,0
17131,0
17132,0
17133,1
17134,0
17135,0
17136,7
17137,0
17138,0
17139,7
17140,0
17141,0
17142,0
17143,0
17144,8
17145,0
17146,0
17147,0
17148,0
17149,0
17150,0
17151,0
17152,8
17153,8
17154,0
17155,8
17156,4
17157,7
17158,4
17159,8
17160,0
17161,0
17162,7
17163,0
17164,0
17165,0
17166,0
17167,0
17168,0
17169,0
17170,8
17171,0
17172,0
17173,0
17174,0
17175,0
17176,0
17177,0
17178,5
17179,0
17180,0
17181,0
17182,7
17183,4
17184,0
17185,0
17186,4
17187,0
17188,0
17189,0
17190,7
17191,0
17192,0
17193,8
17194,0
17195,0
17196,3
17197,8
17198,0
17199,0
17200,0
17201,1
17202,7
17203,0
17204,0
17205,1
17206,8
17207,8
17208,0
17209,4
17210,0
17211,0
17212,0
17213,0
17214,0
17215,9
17216,0
17217,0
17218,4
17219,0
17220,0
17221,0
17222,1
17223,7
17224,8
17225,8
17226,1
17227,0
17228,0
17229,0
17230,0
17231,1
17232,1
17233,0
17234,1
17235,0
17236,0
17237,0
17238,7
17239,0
17240,4
17241,4
17242,2
17243,0
17244,0
17245,0
17246,0
17247,3
17248,0
17249,0
17250,0
17251,0
17252,0
17253,0
17254,0
17255,0
17256,0
17257,0
17258,0
17259,0
17260,4
17261,0
17262,0
17263,0
17264,0
17265,0
17266,0
17267,8
17268,0
17269,0
17270,0
17271,0
17272,0
17273,0
17274,0
17275,0
17276,0
17277,0
17278,0
17279,0
17280,0
17281,0
17282,0
17283,0
17284,0
17285,0
17286,0
17287,2
17288,0
17289,7
17290,7
17291,4
17292,0
17293,0
17294,0
17295,0
17296,0
17297,8
17298,1
17299,9
17300,0
17301,0
17302,0
17303,4
17304,0
17305,0
17306,4
17307,0
17308,0
17309,0
17310,0
17311,0
17312,4
17313,0
17314,0
17315,0
17316,0
17317,2
17318,0
17319,0
17320,0
17321,1
17322,8
17323,0
17324,7
17325,0
17326,7
17327,3
17328,7
17329,0
17330,0
17331,4
17332,0
17333,0
17334,0
17335,8
17336,3
17337,2
17338,7
17339,7
17340,0
17341,0
17342,0
17343,7
17344,0
17345,0
17346,0
17347,0
17348,0
17349,0
17350,2
17351,4
17352,0
17353,0
17354,1
17355,0
17356,0
17357,1
17358,0
17359,0
17360,0
17361,0
17362,0
17363,5
17364,0
17365,3
17366,7
17367,0
17368,0
17369,0
17370,0
17371,8
17372,0
17373,5
17374,8
17375,0
17376,0
17377,7
17378,0
17379,0
17380,8
17381,0
17382,0
17383,0
17384,0
17385,0
17386,0
17387,0
17388,7
17389,4
17390,0
17391,0
17392,0
17393,0
17394,0
17395,0
17396,0
17397,0
17398,2
17399,5
17400,0
17401,0
17402,0
17403,3
17404,0
17405,8
17406,4
17407,0
17408,0
17409,8
17410,4
17411,0
17412,0
17413,0
17414,0
17415,0
17416,0
17417,0
17418,1
17419,3
17420,0
17421,8
17422,0
17423,0
17424,0
17425,4
17426,0
17427,0
17428,7
17429,0
17430,0
17431,1
17432,0
17433,0
17434,0
17435,0
17436,5
17437,0
17438,0
17439,0
17440,1
17441,2
17442,1
17443,0
17444,0
17445,0
17446,0
17447,0
17448,7
17449,0
17450,0
17451,4
17452,7
17453,4
17454,0
17455,0
17456,0
17457,0
17458,0
17459,1
17460,0
17461,0
17462,0
17463,0
17464,0
17465,3
17466,4
17467,0
17468,7
17469,4
17470,4
17471,0
17472,0
17473,9
17474,3
17475,7
17476,0
17477,0
17478,0
17479,3
17480,0
17481,0
17482,0
17483,4
17484,0
17485,0
17486,0
17487,7
17488,0
17489,0
17490,0
17491,4
17492,0
17493,0
17494,0
17495,0
17496,0
17497,0
17498,0
17499,0
17500,0
17501,0
17502,7
17503,1
17504,2
17505,0
17506,0
17507,0
17508,0
17509,0
17510,9
17511,0
17512,4
17513,0
17514,0
17515,0
17516,0
17517,3
17518,0
17519,0
17520,7
17521,0
17522,0
17523,0
17524,0
17525,4
17526,0
17527,5
17528,7
17529,0
17530,0
17531,4
17532,0
17533,1
17534,0
17535,0
17536,0
17537,0
17538,0
17539,0
17540,4
17541,0
17542,1
17543,0
17544,0
17545,0
17546,0
17547,7
17548,4
17549,0
17550,8
17551,0
17552,0
17553,0
17554,0
17555,0
17556,0
17557,0
17558,0
17559,2
17560,1
17561,0
17562,0
17563,2
17564,1
17565,0
17566,0
17567,1
17568,0
17569,0
17570,0
17571,0
17572,0
17573,0
17574,0
17575,0
17576,1
17577,1
17578,0
17579,0
17580,0
17581,0
17582,0
17583,7
17584,0
17585,0
17586,0
17587,0
17588,7
17589,0
17590,0
17591,7
17592,0
17593,7
17594,0
17595,0
17596,0
17597,0
17598,0
17599,0
17600,0
17601,0
17602,7
17603,0
17604,0
17605,8
17606,0
17607,0
17608,8
17609,3
17610,1
17611,0
17612,0
17613,4
17614,0
17615,0
17616,7
17617,8
17618,4
17619,0
17620,0
17621,0
17622,0
17623,3
17624,0
17625,0
17626,0
17627,0
17628,0
17629,9
17630,0
17631,0
17632,0
17633,0
17634,4
17635,7
17636,0
17637,0
17638,0
17639,4
17640,0
17641,0
17642,7
17643,0
17644,0
17645,0
17646,7
17647,4
17648,0
17649,0
17650,0
17651,0
17652,0
17653,1
17654,3
17655,7
17656,0
17657,0
17658,0
17659,0
17660,0
17661,0
17662,0
17663,8
17664,0
17665,7
17666,0
17667,0
17668,0
17669,0
17670,7
17671,0
17672,0
17673,1
17674,0
17675,0
17676,4
17677,8
17678,9
17679,7
17680,7
17681,0
17682,0
17683,0
17684,0
17685,0
17686,8
17687,0
17688,8
17689,9
17690,0
17691,0
17692,8
17693,7
17694,0
17695,0
17696,4
17697,0
17698,7
17699,0
17700,4
17701,8
17702,0
17703,0
17704,8
17705,0
17706,0
17707,0
17708,0
17709,0
17710,0
17711,1
17712,5
17713,1
17714,0
17715,0
17716,0
17717,0
17718,4
17719,7
17720,1
17721,4
17722,0
17723,0
17724,0
17725,1
17726,0
17727,0
17728,0
17729,0
17730,8
17731,2
17732,8
17733,0
17734,0
17735,0
17736,0
17737,0
17738,0
17739,0
17740,0
17741,0
17742,0
17743,2
17744,2
17745,0
17746,8
17747,0
17748,0
17749,0
17750,0
17751,3
17752,4
17753,4
17754,0
17755,7
17756,0
17757,8
17758,0
17759,0
17760,4
17761,0
17762,0
17763,3
17764,0
17765,0
17766,7
17767,0
17768,0
17769,0
17770,4
17771,8
17772,0
17773,0
17774,0
17775,0
17776,1
17777,7
17778,0
17779,0
17780,0
17781,0
17782,0
17783,0
17784,0
17785,8
17786,0
17787,0
17788,7
17789,9
17790,0
17791,7
17792,0
17793,0
17794,0
17795,0
17796,0
17797,0
17798,0
17799,0
17800,4
17801,0
17802,0
17803,0
17804,9
17805,0
17806,0
17807,0
17808,3
17809,4
17810,0
17811,9
17812,0
17813,4
17814,7
17815,0
17816,0
17817,4
17818,0
17819,0
17820,7
17821,0
17822,0
17823,1
17824,4
17825,0
17826,0
17827,8
17828,0
17829,4
17830,0
17831,1
17832,0
17833,2
17834,0
17835,0
17836,0
17837,0
17838,0
17839,9
17840,4
17841,0
17842,0
17843,0
17844,0
17845,0
17846,0
17847,0
17848,0
17849,8
17850,0
17851,8
17852,0
17853,0
17854,0
17855,0
17856,0
17857,0
17858,0
17859,0
17860,0
17861,1
17862,8
17863,0
17864,0
17865,0
17866,0
17867,0
17868,0
17869,0
17870,4
17871,5
17872,0
17873,8
17874,4
17875,6
17876,0
17877,0
17878,8
17879,0
17880,0
17881,9
17882,0
17883,0
17884,0
17885,0
17886,0
17887,0
17888,0
17889,4
17890,0
17891,7
17892,0
17893,3
17894,2
17895,0
17896,9
17897,6
17898,0
17899,0
17900,0
17901,3
17902,0
17903,0
17904,0
17905,0
17906,0
17907,7
17908,2
17909,0
17910,8
17911,0
17912,0
17913,0
17914,1
17915,0
17916,0
17917,0
17918,4
17919,0
17920,0
17921,0
17922,8
17923,8
17924,0
17925,0
17926,0
17927,8
17928,1
17929,8
17930,0
17931,0
17932,7
17933,7
17934,0
